Win,Month,Day,Year,Weekday,Time,RoadTeam,Locale,HomeTeam,Conference,RoadTeamPoints,OT
1,Jan,21,2017,Sat,12:00 pm/est,Vanderbilt,@,Florida (19),SEC,68,
0,Jan,17,2016,Sun,8:30 pm/est,Oregon State,@,Utah,Pac-12,53,
0,Jan,6,2018,Sat,4:30 pm/est,Mississippi State,@,Mississippi,SEC,58,
1,Dec,31,2017,Sun,6:00 pm/est,Utah,@,Oregon State,Pac-12,66,
1,Feb,25,2017,Sat,12:00 pm/est,Virginia,@,North Carolina State,ACC,70,
1,Feb,7,2018,Wed,7:00 pm/est,Virginia,@,Florida State,ACC,59,
1,Feb,14,2018,Wed,9:00 pm/est,Georgia,@,Florida,SEC,72,OT
0,Jan,14,2017,Sat,2:00 pm/est,Xavier,@,Butler (12),Big East,78,
0,Feb,14,2017,Tue,7:00 pm/est,Tennessee,@,Kentucky (13),SEC,58,
0,Jan,17,2015,Sat,12:00 pm/est,Marquette,@,Xavier,Big East,58,
0,Mar,4,2017,Sat,2:00 pm/est,Florida,@,Vanderbilt,SEC,71,
0,Mar,7,2015,Sat,4:00 pm/est,Kansas,@,Oklahoma (15),Big 12,73,
1,Jan,20,2018,Sat,6:00 pm/est,Washington,@,Colorado,Pac-12,72,
0,Feb,27,2016,Sat,12:00 pm/est,Mississippi,@,Georgia,SEC,66,
0,Feb,18,2017,Sat,5:00 pm/est,Arizona State,@,Washington State,Pac-12,71,
1,Jan,13,2018,Sat,12:00 pm/est,Purdue,@,Minnesota,Big Ten,81,
1,Jan,31,2015,Sat,12:00 pm/est,NC State,@,Georgia Tech,ACC,81,OT
1,Jan,31,2016,Sun,12:00 pm/est,Villanova,@,St. John's (NY),Big East,68,
1,Jan,10,2017,Tue,7:00 pm/est,Kentucky,@,Vanderbilt,SEC,87,
0,Mar,5,2016,Sat,3:00 pm/est,Kansas State,@,Texas Tech,Big 12,71,
1,Feb,27,2016,Sat,7:30 pm/est,Arkansas,@,Tennessee,SEC,75,
0,Feb,6,2016,Sat,4:00 pm/est,Purdue,@,Maryland (4),Big Ten,61,
0,Jan,9,2016,Sat,12:00 pm/est,DePaul,@,Georgetown,Big East,63,
1,Jan,21,2017,Sat,8:00 pm/est,Utah,@,Washington,Pac-12,94,
0,Feb,15,2018,Thu,7:00 pm/est,Purdue,@,Wisconsin,Big Ten,53,
0,Feb,10,2018,Sat,2:00 pm/est,Texas,@,Texas Christian,Big 12,71,
0,Feb,7,2017,Tue,9:00 pm/est,Texas Tech,@,Texas Christian,Big 12,61,
0,Jan,5,2015,Mon,7:00 pm/est,Indiana,@,Michigan State,Big Ten,50,
0,Mar,4,2017,Sat,4:00 pm/est,Miami,@,Florida State (15),ACC,57,
1,Feb,24,2016,Wed,9:00 pm/est,Notre Dame,@,Wake Forest,ACC,69,
1,Jan,27,2015,Tue,7:00 pm/est,Xavier,@,Georgetown (21),Big East,66,
0,Feb,20,2016,Sat,6:30 pm/est,Kentucky,@,Texas A&M,SEC,77,OT
0,Dec,30,2015,Wed,5:00 pm/est,Penn State,@,Maryland (4),Big Ten,64,
1,Feb,13,2016,Sat,6:30 pm/est,Wisconsin,@,Maryland (2),Big Ten,70,
1,Jan,31,2017,Tue,7:00 pm/est,Creighton,@,Butler (16),Big East,76,
0,Feb,7,2018,Wed,9:00 pm/est,NC State,@,Virginia Tech,ACC,75,
1,Jan,9,2016,Sat,2:00 pm/est,Creighton,@,Seton Hall,Big East,82,
1,Feb,7,2015,Sat,12:00 pm/est,Baylor,@,West Virginia (15),Big 12,87,
1,Jan,1,2017,Sun,2:00 pm/est,St. John's,@,DePaul,Big East,79,
0,Jan,18,2017,Wed,7:00 pm/est,Notre Dame,@,Florida State (10),ACC,80,
1,Dec,27,2017,Wed,8:30 pm/est,Xavier,@,Marquette,Big East,91,
0,Jan,20,2018,Sat,3:30 pm/est,Mississippi,@,Arkansas,SEC,93,
0,Jan,10,2018,Wed,7:00 pm/est,Mississippi State,@,Florida,SEC,54,
0,Jan,28,2016,Thu,8:30 pm/est,Oregon State,@,Arizona State,Pac-12,68,
0,Jan,10,2018,Wed,7:00 pm/est,Rutgers,@,Michigan State (4),Big Ten,72,OT
0,Feb,10,2018,Sat,6:00 pm/est,Tennessee,@,Alabama,SEC,50,
1,Dec,30,2016,Fri,4:00 pm/est,West Virginia,@,Oklahoma State,Big 12,92,
0,Feb,20,2016,Sat,3:00 pm/est,Clemson,@,North Carolina State,ACC,74,
0,Feb,16,2017,Thu,7:00 pm/est,Wisconsin,@,Michigan,Big Ten,58,
0,Feb,20,2016,Sat,7:30 pm/est,TCU,@,Iowa State (13),Big 12,83,
0,Jan,12,2018,Fri,7:00 pm/est,Nebraska,@,Penn State,Big Ten,74,OT
0,Jan,16,2016,Sat,2:00 pm/est,TCU,@,Kansas (1),Big 12,63,
1,Jan,21,2016,Thu,7:00 pm/est,Kentucky,@,Arkansas,SEC,80,
1,Jan,4,2017,Wed,8:30 pm/est,Creighton,@,St. John's (NY),Big East,85,
0,Feb,28,2015,Sat,6:00 pm/est,Mississippi State,@,South Carolina,SEC,68,
0,Dec,31,2017,Sun,2:30 pm/est,Providence,@,Creighton (25),Big East,64,
1,Jan,13,2018,Sat,12:00 pm/est,Michigan,@,Michigan State (4),Big Ten,82,
1,Jan,15,2015,Thu,10:00 pm/est,Utah,@,Arizona State,Pac-12,76,
0,Jan,28,2015,Wed,9:00 pm/est,Indiana,@,Purdue,Big Ten,67,
1,Jan,26,2016,Tue,7:00 pm/est,Virginia,@,Wake Forest,ACC,72,
0,Feb,11,2017,Sat,4:00 pm/est,Texas,@,Oklahoma State,Big 12,71,
1,Dec,29,2016,Thu,7:00 pm/est,Tennessee,@,Texas A&M,SEC,73,
0,Feb,18,2017,Sat,12:00 pm/est,Clemson,@,Miami (FL),ACC,65,
0,Jan,11,2017,Wed,9:00 pm/est,NC State,@,Boston College,ACC,66,
0,Jan,9,2018,Tue,8:00 pm/est,Boston College,@,North Carolina (20),ACC,66,
0,Jan,31,2018,Wed,7:00 pm/est,Louisville,@,Virginia (2),ACC,64,
0,Feb,15,2015,Sun,7:30 pm/est,Minnesota,@,Indiana,Big Ten,71,
0,Jan,20,2018,Sat,6:00 pm/est,Georgia,@,Auburn (17),SEC,65,
0,Feb,24,2016,Wed,7:00 pm/est,Northwestern,@,Michigan,Big Ten,63,
0,Feb,24,2018,Sat,2:00 pm/est,Boston College,@,Miami (FL),ACC,78,
0,Jan,6,2015,Tue,9:00 pm/est,Texas A&M,@,Alabama,SEC,44,
0,Feb,11,2015,Wed,7:00 pm/est,Miami,@,Wake Forest,ACC,70,
0,Jan,6,2018,Sat,8:00 pm/est,Duke,@,North Carolina State,ACC,85,
1,Jan,14,2017,Sat,12:00 pm/est,Miami,@,Pittsburgh,ACC,72,
0,Jan,19,2017,Thu,11:00 pm/est,Arizona State,@,UCLA (3),Pac-12,80,
0,Jan,27,2018,Sat,8:00 pm/est,Colorado,@,Arizona State (21),Pac-12,66,
1,Feb,11,2018,Sun,1:00 pm/est,Louisville,@,Pittsburgh,ACC,94,
0,Jan,15,2018,Mon,4:30 pm/est,Butler,@,Providence,Big East,60,
0,Feb,10,2016,Wed,9:00 pm/est,Washington,@,Utah,Pac-12,82,
0,Jan,2,2015,Fri,10:00 pm/est,UCLA,@,Colorado,Pac-12,56,
0,Jan,10,2018,Wed,9:00 pm/est,Georgia,@,Missouri,SEC,56,
1,Jan,17,2015,Sat,2:00 pm/est,Virginia,@,Boston College,ACC,66,
1,Feb,1,2017,Wed,7:00 pm/est,Syracuse,@,North Carolina State,ACC,100,OT
0,Jan,27,2016,Wed,7:00 pm/est,St. John's,@,Seton Hall,Big East,60,
0,Feb,20,2016,Sat,12:00 pm/est,Duke,@,Louisville (18),ACC,64,
1,Dec,29,2017,Fri,9:00 pm/est,Kansas,@,Texas,Big 12,92,
1,Jan,31,2017,Tue,9:00 pm/est,Wisconsin,@,Illinois,Big Ten,57,
1,Jan,27,2016,Wed,9:00 pm/est,Baylor,@,Oklahoma State,Big 12,69,
1,Jan,18,2016,Mon,7:00 pm/est,Texas Tech,@,Texas Christian,Big 12,76,
1,Feb,6,2017,Mon,9:00 pm/est,Kansas,@,Kansas State,Big 12,74,
0,Feb,14,2015,Sat,4:00 pm/est,West Virginia,@,Iowa State (14),Big 12,59,
0,Jan,5,2016,Tue,8:00 pm/est,Oklahoma State,@,Baylor,Big 12,62,
0,Jan,31,2015,Sat,12:00 pm/est,Boston College,@,Clemson,ACC,49,
0,Jan,10,2015,Sat,4:00 pm/est,Boston College,@,Miami (FL),ACC,56,
1,Mar,7,2015,Sat,4:00 pm/est,Georgia,@,Auburn,SEC,64,
0,Feb,24,2018,Sat,2:30 pm/est,Villanova,@,Creighton,Big East,83,OT
0,Mar,3,2015,Tue,9:00 pm/est,Michigan,@,Northwestern,Big Ten,78,2OT
0,Feb,18,2017,Sat,2:00 pm/est,Texas Tech,@,West Virginia (9),Big 12,74,2OT
0,Jan,28,2017,Sat,12:00 pm/est,Florida State,@,Syracuse,ACC,72,
0,Feb,18,2015,Wed,7:00 pm/est,Vanderbilt,@,Florida,SEC,47,
0,Feb,25,2016,Thu,7:00 pm/est,Providence,@,Seton Hall,Big East,52,
1,Jan,30,2017,Mon,7:00 pm/est,Duke,@,Notre Dame (20),ACC,84,
0,Mar,3,2018,Sat,1:00 pm/est,Mississippi State,@,Louisiana State,SEC,57,
0,Feb,26,2015,Thu,11:00 pm/est,Oregon State,@,Stanford,Pac-12,48,
0,Jan,11,2015,Sun,1:30 pm/est,Duke,@,North Carolina State,ACC,75,
0,Feb,21,2018,Wed,7:00 pm/est,Clemson,@,Virginia Tech,ACC,58,
0,Feb,14,2015,Sat,12:00 pm/est,North Carolina,@,Pittsburgh,ACC,76,
1,Feb,12,2015,Thu,7:00 pm/est,Mississippi,@,Florida,SEC,62,
1,Feb,21,2015,Sat,4:00 pm/est,Notre Dame,@,Boston College,ACC,87,
1,Dec,28,2016,Wed,6:30 pm/est,Nebraska,@,Indiana (16),Big Ten,87,
1,Feb,24,2018,Sat,12:00 pm/est,Seton Hall,@,St. John's (NY),Big East,81,OT
0,Jan,9,2016,Sat,3:00 pm/est,Vanderbilt,@,South Carolina (22),SEC,65,
1,Jan,28,2017,Sat,2:00 pm/est,Providence,@,Marquette,Big East,79,
0,Jan,28,2016,Thu,7:00 pm/est,Iowa,@,Maryland (8),Big Ten,68,
0,Feb,27,2018,Tue,9:00 pm/est,Auburn,@,Arkansas,SEC,82,
0,Jan,25,2016,Mon,9:00 pm/est,Kansas,@,Iowa State (14),Big 12,72,
0,Jan,21,2017,Sat,2:00 pm/est,Louisville,@,Florida State (10),ACC,68,
1,Dec,27,2017,Wed,6:30 pm/est,Butler,@,Georgetown,Big East,91,2OT
0,Dec,30,2016,Fri,6:00 pm/est,Northwestern,@,Michigan State,Big Ten,52,
0,Jan,9,2018,Tue,9:00 pm/est,Iowa State,@,Kansas (12),Big 12,78,
0,Feb,6,2016,Sat,8:00 pm/est,Baylor,@,West Virginia (14),Big 12,69,
0,Jan,17,2017,Tue,7:00 pm/est,Illinois,@,Purdue (21),Big Ten,68,
0,Jan,20,2015,Tue,9:00 pm/est,Vanderbilt,@,Kentucky (1),SEC,57,
0,Feb,4,2015,Wed,7:00 pm/est,Boston College,@,Notre Dame (10),ACC,63,
0,Feb,3,2018,Sat,6:00 pm/est,USC,@,UCLA,Pac-12,79,
0,Jan,4,2017,Wed,9:00 pm/est,Virginia Tech,@,North Carolina State,ACC,78,
0,Jan,15,2018,Mon,6:30 pm/est,Maryland,@,Michigan (23),Big Ten,67,
0,Jan,2,2018,Tue,9:00 pm/est,Pittsburgh,@,Louisville,ACC,51,
0,Feb,18,2017,Sat,4:00 pm/est,Florida State,@,Pittsburgh,ACC,66,
1,Jan,22,2018,Mon,9:00 pm/est,Kansas State,@,Baylor,Big 12,90,
0,Dec,29,2016,Thu,7:00 pm/est,Butler,@,St. John's (NY),Big East,73,
1,Feb,4,2017,Sat,12:00 pm/est,Seton Hall,@,Georgetown,Big East,68,OT
1,Feb,24,2015,Tue,9:00 pm/est,Creighton,@,DePaul,Big East,75,
0,Jan,1,2017,Sun,2:15 pm/est,Michigan,@,Iowa,Big Ten,83,OT
0,Mar,3,2015,Tue,9:00 pm/est,Auburn,@,Missouri,SEC,61,
0,Feb,20,2016,Sat,8:00 pm/est,Stanford,@,Washington,Pac-12,53,
1,Jan,7,2016,Thu,7:00 pm/est,Louisville,@,North Carolina State,ACC,77,
1,Jan,31,2017,Tue,9:00 pm/est,Tennessee,@,Auburn,SEC,87,
0,Feb,20,2016,Sat,2:30 pm/est,Butler,@,Villanova (1),Big East,67,
0,Jan,25,2017,Wed,8:00 pm/est,Texas Tech,@,Baylor (5),Big 12,61,
1,Feb,25,2015,Wed,9:00 pm/est,Georgia,@,Mississippi,SEC,76,
0,Jan,17,2015,Sat,2:00 pm/est,Miami,@,Notre Dame (12),ACC,70,
1,Feb,16,2017,Thu,9:00 pm/est,Arizona,@,Washington State,Pac-12,78,
1,Jan,9,2018,Tue,9:00 pm/est,Tennessee,@,Vanderbilt,SEC,92,
0,Feb,1,2017,Wed,7:00 pm/est,Alabama,@,Arkansas,SEC,68,
0,Dec,31,2017,Sun,8:00 pm/est,Washington,@,UCLA,Pac-12,53,
0,Feb,8,2018,Thu,10:15 pm/est,Washington,@,Oregon,Pac-12,40,
1,Dec,30,2015,Wed,1:00 pm/est,Indiana,@,Rutgers,Big Ten,79,
0,Jan,17,2016,Sun,4:30 pm/est,Michigan,@,Iowa (16),Big Ten,71,
0,Jan,13,2015,Tue,8:00 pm/est,Wake Forest,@,Syracuse,ACC,83,OT
1,Jan,19,2017,Thu,11:00 pm/est,Stanford,@,Oregon State,Pac-12,62,
0,Jan,27,2016,Wed,7:00 pm/est,DePaul,@,Butler,Big East,53,
0,Mar,5,2016,Sat,4:00 pm/est,Alabama,@,Georgia,SEC,63,
1,Jan,14,2017,Sat,4:30 pm/est,Baylor,@,Kansas State (25),Big 12,77,
1,Jan,21,2017,Sat,2:30 pm/est,Marquette,@,Creighton (7),Big East,102,
0,Jan,20,2018,Sat,4:00 pm/est,Missouri,@,Texas A&M,SEC,49,
0,Jan,10,2018,Wed,8:00 pm/est,Oklahoma State,@,Kansas State,Big 12,82,
0,Feb,10,2018,Sat,10:00 pm/est,Washington,@,Oregon State,Pac-12,94,2OT
1,Jan,15,2018,Mon,7:00 pm/est,Minnesota,@,Penn State,Big Ten,95,OT
1,Jan,22,2015,Thu,7:00 pm/est,Ohio State,@,Northwestern,Big Ten,69,
1,Jan,9,2016,Sat,1:00 pm/est,Maryland,@,Wisconsin,Big Ten,63,
0,Jan,12,2017,Thu,9:00 pm/est,Arizona State,@,Arizona (16),Pac-12,75,
1,Jan,1,2017,Sun,8:30 pm/est,Washington State,@,Washington,Pac-12,79,
1,Feb,10,2016,Wed,9:00 pm/est,Michigan,@,Minnesota,Big Ten,82,
1,Jan,20,2018,Sat,12:00 pm/est,Florida State,@,Virginia Tech,ACC,91,
0,Feb,17,2018,Sat,6:00 pm/est,Tennessee,@,Georgia,SEC,62,
0,Mar,1,2015,Sun,8:30 pm/est,Arizona State,@,Colorado,Pac-12,81,
1,Feb,17,2016,Wed,9:00 pm/est,Duke,@,North Carolina (5),ACC,74,
1,Jan,16,2016,Sat,3:30 pm/est,Tennessee,@,Mississippi State,SEC,80,
0,Jan,3,2018,Wed,9:00 pm/est,Miami,@,Georgia Tech,ACC,54,
1,Jan,28,2015,Wed,9:00 pm/est,Kansas,@,Texas Christian,Big 12,64,
0,Jan,1,2017,Sun,12:30 pm/est,Syracuse,@,Boston College,ACC,81,
1,Jan,30,2017,Mon,9:00 pm/est,Oklahoma State,@,Oklahoma,Big 12,68,
0,Jan,17,2015,Sat,3:00 pm/est,Baylor,@,Kansas State,Big 12,61,
0,Dec,31,2016,Sat,12:00 pm/est,Duke,@,Virginia Tech,ACC,75,
0,Feb,13,2016,Sat,12:00 pm/est,TCU,@,West Virginia (10),Big 12,42,
1,Jan,19,2017,Thu,7:00 pm/est,Maryland,@,Iowa,Big Ten,84,
0,Feb,20,2016,Sat,8:30 pm/est,Purdue,@,Indiana (22),Big Ten,73,
1,Jan,21,2017,Sat,2:00 pm/est,Wake Forest,@,North Carolina State,ACC,93,
0,Mar,4,2017,Sat,8:30 pm/est,South Carolina,@,Mississippi,SEC,70,
1,Jan,20,2016,Wed,8:00 pm/est,DePaul,@,Marquette,Big East,57,
0,Feb,3,2015,Tue,9:00 pm/est,Seton Hall,@,DePaul,Big East,62,
0,Feb,17,2018,Sat,1:00 pm/est,Iowa State,@,Kansas State,Big 12,66,
0,Feb,3,2015,Tue,9:30 pm/est,Rutgers,@,Illinois,Big Ten,54,
0,Feb,23,2017,Thu,7:00 pm/est,Nebraska,@,Michigan State,Big Ten,72,
1,Feb,21,2018,Wed,10:30 pm/est,USC,@,Colorado,Pac-12,75,
0,Jan,2,2016,Sat,4:00 pm/est,TCU,@,Oklahoma State,Big 12,48,
0,Feb,9,2016,Tue,9:00 pm/est,Georgia,@,Kentucky (22),SEC,48,
1,Jan,31,2015,Sat,7:00 pm/est,Duke,@,Virginia (2),ACC,69,
0,Feb,11,2017,Sat,6:00 pm/est,Oklahoma,@,Iowa State,Big 12,64,
0,Feb,18,2017,Sat,1:00 pm/est,Virginia Tech,@,Louisville (8),ACC,90,
0,Feb,22,2017,Wed,8:30 pm/est,Texas A&M,@,Arkansas,SEC,77,
0,Feb,14,2018,Wed,8:30 pm/est,Illinois,@,Indiana,Big Ten,68,
0,Jan,7,2017,Sat,9:30 pm/est,Colorado,@,Arizona (17),Pac-12,73,
1,Feb,1,2016,Mon,9:00 pm/est,Texas,@,Baylor (15),Big 12,67,
0,Jan,13,2016,Wed,11:00 pm/est,Oregon State,@,Colorado,Pac-12,54,
0,Jan,24,2015,Sat,2:00 pm/est,TCU,@,West Virginia (18),Big 12,85,OT
0,Feb,17,2018,Sat,8:30 pm/est,Mississippi,@,Mississippi State,SEC,62,
0,Feb,10,2018,Sat,8:30 pm/est,Vanderbilt,@,Arkansas,SEC,54,
0,Feb,21,2015,Sat,4:00 pm/est,TCU,@,Kansas (8),Big 12,72,
1,Dec,30,2014,Tue,1:00 pm/est,Iowa,@,Ohio State (20),Big Ten,71,
0,Jan,28,2015,Wed,7:00 pm/est,South Carolina,@,Louisiana State,SEC,58,
0,Jan,20,2015,Tue,7:00 pm/est,Kansas State,@,Iowa State (9),Big 12,71,
0,Jan,31,2018,Wed,8:30 pm/est,Maryland,@,Purdue (3),Big Ten,67,
1,Mar,5,2015,Thu,7:00 pm/est,Arkansas,@,South Carolina,SEC,78,
0,Feb,18,2017,Sat,6:00 pm/est,Rutgers,@,Northwestern,Big Ten,65,
1,Jan,7,2017,Sat,7:00 pm/est,Oregon,@,Washington State,Pac-12,85,
0,Mar,1,2015,Sun,3:30 pm/est,Marquette,@,Providence (25),Big East,66,
0,Feb,9,2017,Thu,10:00 pm/est,Washington,@,Colorado,Pac-12,66,
1,Feb,4,2015,Wed,9:00 pm/est,Creighton,@,Xavier,Big East,79,OT
0,Feb,11,2017,Sat,12:00 pm/est,NC State,@,Wake Forest,ACC,58,
1,Jan,23,2017,Mon,7:00 pm/est,NC State,@,Duke (17),ACC,84,
1,Dec,30,2016,Fri,11:00 pm/est,Arizona,@,University of California,Pac-12,67,
0,Mar,3,2018,Sat,12:00 pm/est,Virginia Tech,@,Miami (FL),ACC,68,
0,Feb,28,2016,Sun,2:00 pm/est,Duke,@,Pittsburgh,ACC,62,
0,Feb,25,2016,Thu,7:00 pm/est,Nebraska,@,Penn State,Big Ten,55,
0,Feb,1,2017,Wed,9:00 pm/est,Texas Tech,@,Texas,Big 12,58,
1,Feb,22,2018,Thu,11:00 pm/est,Washington State,@,University of California,Pac-12,78,
1,Feb,3,2018,Sat,2:00 pm/est,Clemson,@,Wake Forest,ACC,75,
0,Feb,28,2018,Wed,7:00 pm/est,Mississippi,@,Kentucky (23),SEC,78,
0,Jan,22,2015,Thu,7:00 pm/est,Alabama,@,Arkansas,SEC,91,OT
0,Feb,3,2015,Tue,8:00 pm/est,NC State,@,Wake Forest,ACC,84,
1,Jan,11,2017,Wed,8:00 pm/est,North Carolina,@,Wake Forest,ACC,93,
1,Jan,2,2018,Tue,9:00 pm/est,Nebraska,@,Northwestern,Big Ten,70,
0,Feb,28,2015,Sat,12:00 pm/est,Georgia Tech,@,Clemson,ACC,63,OT
1,Jan,3,2018,Wed,9:00 pm/est,Virginia,@,Virginia Tech,ACC,78,
1,Feb,27,2016,Sat,12:00 pm/est,Butler,@,Georgetown,Big East,90,OT
0,Feb,22,2017,Wed,9:00 pm/est,Louisville,@,North Carolina (8),ACC,63,
0,Feb,27,2016,Sat,2:00 pm/est,Oklahoma,@,Texas (25),Big 12,63,
0,Jan,6,2018,Sat,12:00 pm/est,Illinois,@,Michigan,Big Ten,69,
0,Feb,8,2017,Wed,8:30 pm/est,Missouri,@,Texas A&M,SEC,73,
0,Jan,6,2018,Sat,12:00 pm/est,Louisville,@,Clemson (25),ACC,69,OT
0,Feb,22,2015,Sun,6:30 pm/est,Florida State,@,Virginia (2),ACC,41,
1,Jan,3,2015,Sat,4:00 pm/est,Butler,@,St. John's (NY) (15),Big East,73,
0,Jan,25,2016,Mon,7:00 pm/est,Duke,@,Miami (FL) (15),ACC,69,
1,Feb,20,2018,Tue,7:00 pm/est,Mississippi State,@,Texas A&M,SEC,93,
1,Jan,13,2016,Wed,11:00 pm/est,USC,@,UCLA,Pac-12,89,
1,Jan,18,2017,Wed,7:00 pm/est,Indiana,@,Penn State,Big Ten,78,
1,Feb,23,2016,Tue,9:00 pm/est,Virginia Tech,@,Boston College,ACC,71,
0,Jan,15,2015,Thu,11:00 pm/est,Oregon,@,Washington State,Pac-12,99,OT
1,Feb,3,2018,Sat,4:00 pm/est,Florida State,@,Louisville,ACC,80,
0,Mar,2,2016,Wed,7:00 pm/est,Mississippi State,@,Mississippi,SEC,78,
0,Dec,31,2014,Wed,7:30 pm/est,Creighton,@,Providence,Big East,53,
1,Jan,21,2017,Sat,2:00 pm/est,Butler,@,DePaul,Big East,70,OT
1,Feb,25,2018,Sun,3:00 pm/est,Illinois,@,Rutgers,Big Ten,75,
0,Feb,1,2016,Mon,7:00 pm/est,North Carolina,@,Louisville (19),ACC,65,
0,Jan,21,2015,Wed,9:00 pm/est,Texas Tech,@,Oklahoma State,Big 12,43,
1,Feb,6,2016,Sat,4:30 pm/est,Arizona,@,Washington,Pac-12,77,
0,Feb,18,2015,Wed,11:00 pm/est,Colorado,@,Oregon,Pac-12,60,
0,Jan,14,2017,Sat,6:00 pm/est,Missouri,@,Arkansas,SEC,73,
0,Feb,3,2018,Sat,6:00 pm/est,Georgia,@,Mississippi State,SEC,57,
1,Jan,28,2015,Wed,11:00 pm/est,Stanford,@,Washington,Pac-12,84,
0,Feb,1,2017,Wed,6:30 pm/est,Penn State,@,Indiana,Big Ten,102,3OT
0,Jan,14,2017,Sat,6:30 pm/est,Mississippi,@,South Carolina,SEC,56,
1,Feb,19,2018,Mon,7:00 pm/est,Miami,@,Notre Dame,ACC,77,
0,Feb,24,2018,Sat,8:30 pm/est,Auburn,@,Florida,SEC,66,
0,Jan,21,2015,Wed,9:00 pm/est,Creighton,@,Butler,Big East,61,
0,Jan,26,2017,Thu,8:30 pm/est,Oregon State,@,Colorado,Pac-12,78,
0,Feb,18,2017,Sat,3:00 pm/est,Colorado,@,Oregon (7),Pac-12,73,
0,Jan,11,2015,Sun,8:30 pm/est,Illinois,@,Nebraska,Big Ten,43,
0,Jan,16,2016,Sat,12:00 pm/est,Ohio State,@,Maryland (3),Big Ten,65,
0,Dec,3,2017,Sun,4:00 pm/est,Northwestern,@,Purdue,Big Ten,69,
1,Feb,20,2016,Sat,2:00 pm/est,Pittsburgh,@,Syracuse,ACC,66,
1,Jan,29,2018,Mon,9:00 pm/est,Kansas,@,Kansas State,Big 12,70,
0,Feb,2,2016,Tue,7:00 pm/est,South Carolina,@,Georgia,SEC,56,
1,Jan,7,2015,Wed,7:00 pm/est,Syracuse,@,Georgia Tech,ACC,46,
0,Feb,10,2018,Sat,10:15 pm/est,USC,@,Arizona (13),Pac-12,67,
0,Mar,7,2015,Sat,2:00 pm/est,DePaul,@,Marquette,Big East,48,
0,Feb,10,2018,Sat,4:00 pm/est,Seton Hall,@,Georgetown,Big East,80,
1,Feb,21,2015,Sat,12:00 pm/est,Texas A&M,@,South Carolina,SEC,62,
0,Mar,7,2015,Sat,6:30 pm/est,Virginia,@,Louisville (16),ACC,57,
1,Feb,7,2015,Sat,6:00 pm/est,Texas A&M,@,Missouri,SEC,83,
1,Feb,7,2018,Wed,7:00 pm/est,St. John's,@,Villanova (1),Big East,79,
0,Mar,4,2017,Sat,1:00 pm/est,Texas Tech,@,Kansas State,Big 12,48,
1,Feb,11,2017,Sat,2:00 pm/est,Creighton,@,DePaul,Big East,93,
0,Jan,14,2017,Sat,2:00 pm/est,DePaul,@,Marquette,Big East,58,
1,Jan,9,2016,Sat,5:00 pm/est,Nebraska,@,Rutgers,Big Ten,90,
0,Feb,11,2017,Sat,12:00 pm/est,Marquette,@,Georgetown,Big East,62,
0,Feb,13,2018,Tue,9:00 pm/est,South Carolina,@,Tennessee (18),SEC,67,
1,Jan,17,2015,Sat,4:00 pm/est,TCU,@,Texas Tech,Big 12,62,
0,Jan,9,2018,Tue,7:00 pm/est,Texas Tech,@,Oklahoma (9),Big 12,65,
1,Jan,20,2018,Sat,12:00 pm/est,Purdue,@,Iowa,Big Ten,87,
0,Feb,26,2018,Mon,7:00 pm/est,Duke,@,Virginia Tech,ACC,63,
0,Jan,11,2018,Thu,9:00 pm/est,Clemson,@,North Carolina State,ACC,77,
0,Feb,14,2016,Sun,8:00 pm/est,USC,@,Arizona (17),Pac-12,78,
0,Feb,28,2016,Sun,4:00 pm/est,Iowa,@,Ohio State,Big Ten,64,
0,Feb,4,2015,Wed,6:30 pm/est,Ohio State,@,Purdue,Big Ten,58,
0,Jan,29,2017,Sun,3:30 pm/est,Washington,@,Arizona (7),Pac-12,66,
1,Jan,28,2018,Sun,1:00 pm/est,Michigan State,@,Maryland,Big Ten,74,
1,Jan,22,2017,Sun,1:00 pm/est,Northwestern,@,Ohio State,Big Ten,74,
1,Feb,28,2017,Tue,7:00 pm/est,Texas A&M,@,Missouri,SEC,60,
0,Feb,14,2015,Sat,12:00 pm/est,Virginia Tech,@,Clemson,ACC,54,
0,Feb,10,2016,Wed,7:00 pm/est,Nebraska,@,Wisconsin,Big Ten,61,
0,Feb,8,2015,Sun,1:00 pm/est,Michigan,@,Indiana,Big Ten,67,
0,Jan,24,2017,Tue,8:00 pm/est,Villanova,@,Marquette,Big East,72,
0,Feb,8,2017,Wed,9:00 pm/est,Virginia Tech,@,Miami (FL),ACC,68,
0,Feb,28,2017,Tue,8:30 pm/est,DePaul,@,Providence,Big East,64,
1,Jan,3,2017,Tue,7:00 pm/est,Wisconsin,@,Indiana (25),Big Ten,75,
1,Feb,5,2015,Thu,7:00 pm/est,Iowa,@,Michigan,Big Ten,72,
0,Jan,28,2015,Wed,7:30 pm/est,Texas Tech,@,Oklahoma (24),Big 12,36,
0,Jan,20,2018,Sat,4:00 pm/est,Notre Dame,@,Clemson (20),ACC,58,
1,Dec,29,2017,Fri,10:30 pm/est,Washington,@,Southern California,Pac-12,88,
0,Feb,11,2017,Sat,3:30 pm/est,Vanderbilt,@,Missouri,SEC,52,
0,Jan,3,2018,Wed,8:00 pm/est,St. John's,@,Creighton,Big East,71,
0,Feb,11,2015,Wed,9:00 pm/est,DePaul,@,St. John's (NY),Big East,78,
